TEXT,RATING
"I am happy with this hands free bra. I love that you can adjust to a different size. I also like that you can have the zipper either starting at the top or bottom. This one is definitely worth the money compared to others on the market.",4
"I am an exclusive pumper, so I use this bra a lot. It fits comfortably and has the option to include shoulder straps. My washer ate the zipper though :( Also, I believe the price is cheaper on Amazon than it is through Target.",4
"It was nice to have my hands free to read, snack or fold the laundry.",4
"The hands free pumping bra is prefect for the working mom. I am able to continue checking email or read documents while pumping. This makes it much easier to not skip a pumping session knowing I can still get things done.",4
"Does a great job of holding up heavy flanges + milk filled bottles. Completely hands free and no worries that it will slip or sag. For all day wear it is less than ideal, especially in warm climates. Also provides minimal support for your breasts.",4
"This product is a great help as I am exclusively pumping and appreciate being able to use my hands while pumping. It allows me to continue to work while at work or relax while pumping at home instead of holding my arms up for 20+ minutes every three hours.\n\nThe drawback is one size does not fit all in the width between breasts. I had to go to the Lansioch website to order an extra panel for the front before it worked properly. The panel was only $3 but it was a pain to have to make a second order and wait again for the shipment.",4
"I am really happy with my purchase. I wish these sizes are sold in stores, but that is the way things are. The bra sits in place , and adjustable for the perfect fit. I would recommend this bra to any mom.",4
"So the awesome thing about this bra is that it's expandable. It actually comes with two pieces so it can expand to the right size. On the down side, even at it's longest it is still feels a little tight for my 38B postpartum. \n\nIt works great to hold my pump flanges so I have hands free pumping and can take care of my baby while pumping (or whatever else I need to do). The fabric is nice and soft so it doesn't feel like it's ripping my skin off. I also like that it comes with optional straps that can be worn multiple ways or not at all.",4
"This bra works ok for a hands free pump. Not very comfortable to wear all day. This bra has extras from the medulla bra which ends up getting in the way. I do like the zipper change though.",4
"Material was a little thinner than I expected, but it totally does the job I needed - holding up my dress pants that don't quite close over the baby belly anymore!",4
"I love these leggings, now that I am in 3rd trimester.  The crotch area is huge and I am constantly pulling them up.  It is a little better now that Im in 3rd tri but still a problem.  They are super comfy, and I wear them all the time, I just can't wear them if I am going to be doing a lot of walking around, because then the drive me crazy.",4
"I find these leggings to be a nice thickness and very comfortable, much more than a few other brands I've purchased. I am 5 months along in my third pregnancy and they fit pretty well. I do agree with others that they tend to sag in the crotch area after awhile, but I think as my belly grows I can pull them up higher and won't have that problem. I got them on sale, so am happy with them!",4
"These are the most comfortable leggings I own! I will probably wear them when I'm not pregnant anymore. The only two improvements I would make is that when you bend over in the right light they can be a little see-through, so watch yourself and that they can get a little stretched out around the ankles, nothing a washing won't fix but sometimes I need to wear mine twice in one week :)",4
"These are very comfortable, and look great on. The only drawback is that I feel like they slide down. I'm only 13 weeks, so I might not have enough of a \",4
"Great cami, but runs very big!",4
"Fit well but does not have adjustable straps!",4
"Don't waste money buying the Medela one. This one fits much better as it is adjustable.",4
"This bra has been so helpful for pumping at work. I don't know what I would do without it. I like that the size is adjustable, so it can fit anyone..",4
"As I'm in my final trimester, I have yet to use this bustier. However, I have been comparing it to others that I have seen & can honestly say that this one appears to be much better constructed than others on the market. The price point is very comparable to others but might be cheaper on Target.com if you're purchasing a large $$ amount [...] friend of mine highly recommends a hands-free bustier for pumping & sends all of her NICU moms to purchase one from the gift shop in the hospital & all of the moms rave about it. So, that leads me to think that this item is going to be very invaluable in the future.",4
"I am happy with this hands free bra. I love that you can adjust to a different size. I also like that you can have the zipper either starting at the top or bottom. This one is definitely worth the money compared to others on the market.",4
"I am an exclusive pumper, so I use this bra a lot. It fits comfortably and has the option to include shoulder straps. My washer ate the zipper though :( Also, I believe the price is cheaper on Amazon than it is through Target.",4
"It was nice to have my hands free to read, snack or fold the laundry.",4
"The hands free pumping bra is prefect for the working mom. I am able to continue checking email or read documents while pumping. This makes it much easier to not skip a pumping session knowing I can still get things done.",4
"Does a great job of holding up heavy flanges + milk filled bottles. Completely hands free and no worries that it will slip or sag. For all day wear it is less than ideal, especially in warm climates. Also provides minimal support for your breasts.",4
"This product is a great help as I am exclusively pumping and appreciate being able to use my hands while pumping. It allows me to continue to work while at work or relax while pumping at home instead of holding my arms up for 20+ minutes every three hours.\n\nThe drawback is one size does not fit all in the width between breasts. I had to go to the Lansioch website to order an extra panel for the front before it worked properly. The panel was only $3 but it was a pain to have to make a second order and wait again for the shipment.",4
"I am really happy with my purchase. I wish these sizes are sold in stores, but that is the way things are. The bra sits in place , and adjustable for the perfect fit. I would recommend this bra to any mom.",4
"So the awesome thing about this bra is that it's expandable. It actually comes with two pieces so it can expand to the right size. On the down side, even at it's longest it is still feels a little tight for my 38B postpartum. \n\nIt works great to hold my pump flanges so I have hands free pumping and can take care of my baby while pumping (or whatever else I need to do). The fabric is nice and soft so it doesn't feel like it's ripping my skin off. I also like that it comes with optional straps that can be worn multiple ways or not at all.",4
"This bra works ok for a hands free pump. Not very comfortable to wear all day. This bra has extras from the medulla bra which ends up getting in the way. I do like the zipper change though.",4
"Feels better than most other brands I have used; I'm breast feeding 24/7 so I get lots of use out of this.",4
"Feels better than most other brands I have used; I'm breast feeding 24/7 so I get lots of use out of this.",4
"I purchased this product using the sizing chart provided. I was nervous about it fitting. I began using the product 1 day after I gave birth and it fit great and began working right away! I still had my pregnant belly, of course, right after I gave birth. Within one day of wearing the Belly Bandit I noticed a significant difference, and the next day, and the next. I gave birth on December 19th and now 6 days later I am down more than 17 pounds and my belly is not sagging; it's starting to look like normal. The product did crease a little in the back but so does ANY product I purchase that acts as a \",4
"I bought my belly bandit prior to my c section delivery in hopes of bouncing back to my pre-pregnancy body since I've always had an athletic build. I was a size 1 before pregnancy and so I purchased an XS. I disappointed when I tried to wear it 4 days postpartum and it wouldn't even close! I even filled out a return slip but tried it 2 days later out of curiousity and it barely closed so I kept it. All if sudden I began to shrink and at 2 weeks postpartum it isn't as tight as I need it. I loved the support it provided to my weak core and I definitely think it helped to shrink my waist but I had to dock it a star on my rating because I feel like now I need an XXS and there isn't one available.",4
"I bought this 2 days before I had my baby, and put it 1 day after my baby was born. Belly bandit definitely help keep everything nice and tight. The only I do not like is the bunching this wrap will do.",4
"After reviewing other options with my PT, we decided to get this band to help my an separation. In one week, it worked better than regular therapy would in a month. I did have an issue of it collapsing, but I dealt with it. I highly recommend this!",4
"I'm only on my fourth day of wearing the Original Belly Bandit, but I love this thing! I'm not sure if it's helping me get down to my pre pregnant belly size any faster (this is my first baby), but it's crazy how much more comfortable I feel when I wear it. It just holds everything in place for me while I try to care for my newborn and do things around the house. Only complaint is that it's not all that conspicuous under clothes, but I'm not really going anywhere in anything but tshirts right now anyway. I recommend the Belly Bandit to any of my pregnant friends.",4
"I used my belly bandit after having my baby boy. I liked how it held everything in place. It was a little uncomfortable at first and the velcro was a little bulky so I had to wear baggy clothes so it wouldn't be noticeable that I was wearing one.... but my belly shrank down in size pretty fast so I'm glad I bought one. I probably should have bought two because it wasn't long before I needed a smaller size.",4
"Ive had my Belly Bandit for a good three years now,ad I must say this is the best thing to have right after having your baby! I had my 3rd repeat C section and this def helped with an easier recovery process, and through ny breastfeeding journey it has given me better posture. With proper care my wrap has lasted me three years and two babies later. Some people can't believe I had my third baby a couple weeks ago, which is a great thing and I could not have done it without Belly Bandit.",4
"I bought this before I even had my baby girl, and I'm so glad I did. I had a c-section, and was worried it would sit too close to it or would irritate my incision, but it doesn't. The only issue I have with the belly bandit is I am petite, only 5\",4
"I purchased this product using the sizing chart provided. I was nervous about it fitting. I began using the product 1 day after I gave birth and it fit great and began working right away! I still had my pregnant belly, of course, right after I gave birth. Within one day of wearing the Belly Bandit I noticed a significant difference, and the next day, and the next. I gave birth on December 19th and now 6 days later I am down more than 17 pounds and my belly is not sagging; it's starting to look like normal. The product did crease a little in the back but so does ANY product I purchase that acts as a \",4
"I bought my belly bandit prior to my c section delivery in hopes of bouncing back to my pre-pregnancy body since I've always had an athletic build. I was a size 1 before pregnancy and so I purchased an XS. I disappointed when I tried to wear it 4 days postpartum and it wouldn't even close! I even filled out a return slip but tried it 2 days later out of curiousity and it barely closed so I kept it. All if sudden I began to shrink and at 2 weeks postpartum it isn't as tight as I need it. I loved the support it provided to my weak core and I definitely think it helped to shrink my waist but I had to dock it a star on my rating because I feel like now I need an XXS and there isn't one available.",4
"I bought this 2 days before I had my baby, and put it 1 day after my baby was born. Belly bandit definitely help keep everything nice and tight. The only I do not like is the bunching this wrap will do.",4
"After reviewing other options with my PT, we decided to get this band to help my an separation. In one week, it worked better than regular therapy would in a month. I did have an issue of it collapsing, but I dealt with it. I highly recommend this!",4
"I'm only on my fourth day of wearing the Original Belly Bandit, but I love this thing! I'm not sure if it's helping me get down to my pre pregnant belly size any faster (this is my first baby), but it's crazy how much more comfortable I feel when I wear it. It just holds everything in place for me while I try to care for my newborn and do things around the house. Only complaint is that it's not all that conspicuous under clothes, but I'm not really going anywhere in anything but tshirts right now anyway. I recommend the Belly Bandit to any of my pregnant friends.",4
"I used my belly bandit after having my baby boy. I liked how it held everything in place. It was a little uncomfortable at first and the velcro was a little bulky so I had to wear baggy clothes so it wouldn't be noticeable that I was wearing one.... but my belly shrank down in size pretty fast so I'm glad I bought one. I probably should have bought two because it wasn't long before I needed a smaller size.",4
"Ive had my Belly Bandit for a good three years now,ad I must say this is the best thing to have right after having your baby! I had my 3rd repeat C section and this def helped with an easier recovery process, and through ny breastfeeding journey it has given me better posture. With proper care my wrap has lasted me three years and two babies later. Some people can't believe I had my third baby a couple weeks ago, which is a great thing and I could not have done it without Belly Bandit.",4
"I bought this before I even had my baby girl, and I'm so glad I did. I had a c-section, and was worried it would sit too close to it or would irritate my incision, but it doesn't. The only issue I have with the belly bandit is I am petite, only 5\",4
"I am 5'2 and only 19.5 weeks pregnant. I work in a factory 8-10 hrs a day and had back pain from standing before becoming pregnant. The past couple of weeks of intense work has taken a toll on my back. After researching different bands, I decided to splurge on this one. I measured around my tummy and am at 41\",4
"I am 5'2 and only 19.5 weeks pregnant. I work in a factory 8-10 hrs a day and had back pain from standing before becoming pregnant. The past couple of weeks of intense work has taken a toll on my back. After researching different bands, I decided to splurge on this one. I measured around my tummy and am at 41\",4
"I like that these leggings are thick. I'm 5'2\",4
"Note: I'm not pregnant, nor will I be any time soon. I just have a tummy and was looking for comfy leggings that would also fit me. Enter these leggings, which are comfortable and stylish. I've worn them so much that I've put holes in them, and now they're difficult to find in stores, and unavailable online. Please restock!",4
"I like the fit of these. I'm currently 11 weeks so no bump yet, but the bloat has made my regular jeans really uncomfortable. 5'8\",4
"After reading other reviews I decided on these. They are very soft. Not see through which is nice. They are a little loose on me right now at 14 weeks in the waist, but that is fine so I will have some growing room. I am 5'2 and my only complaint is that they are a little long and thus a little bunchy. I plan on wearing tunic style tops with them so, I will just hide the extra material at the top!",4
"I had been on the look out for affordable black maternity pants and came across these in store...after trying countless other maternity pants in black on these were the only pants I could purchase and take home. I love the underbelly band vs. the full coverage belly cover as most of my maternity jeans are (and seem to need to be to stay up), these however stay up all day long! Although they easily collect lint they are by far my favorite maternity bottoms to wear. I am ordering another pair since I feel onto a curb (don't worry baby's fine) and tore the knee of the pants against the curb. I will now use that pair as PJ bottoms and love that these are still available. Great fabric, easy to care for, stay up throughout the day, great price :)!",4
"The only difference with the Target version and the original Ingrid and Isabel capri is the material on the top (Be Maternity is silkier, I&I is the same fabric as the pant). Good quality for the price.",4
"Note: I'm not pregnant, nor will I be any time soon. I just have a tummy and was looking for comfy leggings that would also fit me. Enter these leggings, which are comfortable and stylish. I've worn them so much that I've put holes in them, and now they're difficult to find in stores, and unavailable online. Please restock!",4
"I like the fit of these. I'm currently 11 weeks so no bump yet, but the bloat has made my regular jeans really uncomfortable. 5'8\",4
"After reading other reviews I decided on these. They are very soft. Not see through which is nice. They are a little loose on me right now at 14 weeks in the waist, but that is fine so I will have some growing room. I am 5'2 and my only complaint is that they are a little long and thus a little bunchy. I plan on wearing tunic style tops with them so, I will just hide the extra material at the top!",4
"I had been on the look out for affordable black maternity pants and came across these in store...after trying countless other maternity pants in black on these were the only pants I could purchase and take home. I love the underbelly band vs. the full coverage belly cover as most of my maternity jeans are (and seem to need to be to stay up), these however stay up all day long! Although they easily collect lint they are by far my favorite maternity bottoms to wear. I am ordering another pair since I feel onto a curb (don't worry baby's fine) and tore the knee of the pants against the curb. I will now use that pair as PJ bottoms and love that these are still available. Great fabric, easy to care for, stay up throughout the day, great price :)!",4
"I bought this bra because I needed something to hold nursing pads at night before my baby was even born. It is super comfortable and unlike T-back bras I've tried, the U-shape in the back is much more comfortable and doesn't ride up at all while I'm sleeping. No tags or itchy seams either. I bought a large and an x-large. I was a 34B before, now I'm a 36D. The large fits great and I'm hoping the x-large will work when my milk comes in (although it fits now too). Can't speak to how it works for nursing yet.",4
"I am 5'2\",4
"I was a size 6-8 pre-pregnancy, so I ordered a medium. Right now, they are huge over my belly, but I'm only in my second trimester. I wear my belly band with them now, and it works perfectly. I like that they provide more coverage than leggings. They're somewhat form fitting but not tight at all.",4
"They're comfy and thicker, so definitely not \",4
"Perfect pair of \",4
"I love how comfy these pants are. I bought them when I was only 11 weeks and they were rather large at that time but now at 16 weeks they fit much better. I ordered a large because I have a big behind (to say the least haha) so I have to roll the waist band down like yoga pants, but it seems to add more support and helps keep the pants up since they are still a little big. They do pile a bit if not washed on delicate so be careful. Overall I really love them though and just ordered a second pair.",4
"They are nice I like them a lot, but I bought a size M, which I am in all maternity pants and they are too big, will be returning for smaller size. hope a small isn't too small",4
"I hate wearing leggings and constantly feel like my underwear are showing through the material, so these ponte pants are perfect during pregnancy!  My only wish is that they fit a 1/2 size smaller (I got a medium) so that there wasn't so much room in hips/crotch area.  Other than that, great for the money!",4
"Really comfy bra. Only reason I don't give it all stars is bc its not super supportive but it would need an underwire for that and I'd prefer comfort right now.",4
"I was nervous about ordering online, I'm a DD and went to a DDD after becoming pregnant. Ordering any kind of bra is annoying for me. I figured this would be like wearing a sports bra but it's much more comfy than one! And it also doesn't smash my boobs like sports bras do!",4
"I ordered this about a week before I had my daughter, and unfortunately am unable to nurse. However, I do wear this around the house because it is super comfortable. I may even use it as a workout bra as it fits me similarly to a sports bra.",4
"I like that it keeps lotion off my clothes but the sizing seems a bit too large. I'm 24 weeks and about 114 pounds and the XS bunches up and tends to fall off a bit. Maybe in a couple more months it'll work better. I will definitely be buying the post-pregnancy gear a little later on just based on the quality of the product.",4
"On days when my back aches, I wear the Upsie Bandit belt and it's fantastic. On days when I want support but don't need the Upsie belt, I like this alternative. It provides good support and keeps the stretch mark cream from getting all over my clothes.",4
"This bra is functional, comfortable, everything a good nursing bra should be, but it is NOT cute at all. I feel like a grandma in it. All in all, if you are looking for function, this has it, but plan on getting another bra all together if you are looking to feel pretty.",4
"I actually purchased this a size larger after reading other reviews, and glad I did because it fits perfect now. I know it is actually meant as a sleep shirt, but I purchased it for out and about with a little jacket over it. The material is nice, but it comes out quite wrinkly from the washer.",4
"The white runs small and is see through.",4
"I think this is an adorable sweater (even though it's being sold as an \",4
"Loved the fit of this shirt, so I bought two more! I'm larger in the chest and stomach and this still gave me length and comfort!",4
"Loved the fit of this shirt, so I bought two more! I'm larger in the chest and stomach and this still gave me length and comfort!",4
"I wanted to support Ava & Viv as the plus size offering in the store stinks. I will say that this is a cute t-shirt. Just average. It is pretty thin, but is similar in length as the picture. I just needed something to go with a pair of jeans and it was fine.",4
"Soft, nice cut and simple but not plain. I would order once size up though",4
"Just received this today, it's just what I needed.",4
"I bought this dress for New Years Eve. Thankfully, I ordered about a month early, because I have had to send this dress back twice to size down. I am not a small girl; I usually wear an 18-20/2X, and tend to buy a 20 in all dresses that I wear. That being said, I initially purchased this dress in a 20, and when it arrived at my house and I tried it on, it was ridiculously large. It looked really baggy and boxy in the chest area (not a normal thing for me to experience with 44Ds), and the due to it being so large, the dress was just kind of.... there. It had no shape or life to it at all.\nI returned the dress and sized down to an 18. When the second dress arrived, I tried it on, and it was still pretty baggy. The shape had improved, and it was a lot more flattering than the 20 had been, but it was definitely still too large.\nI ultimately ended up fitting nicely into a size 16, and am absolutely in love with the way this dress looks with a red shoe and a red lip.\n\nMoral of the story: If you plan to purchase this dress, plan to size down at least one size.",4
"Where i usually take a large in dresses, I needed a medium in this dress. The quality is good for the price.",4
"I bought this for my daughter, she liked it a lot but found the fabric to sheer. She did return it but did like the style and print.",4
"I bought this dress for a black tie wedding I love it",4
"I'm 5'3 and 132 lbs. Tried on both size 6 and size 8. Same at knee length, only difference is size 8 has wider neckline (actually shows a gap at the back of the neck) and roomier bust. Very pretty and comfortable though.",4
"Absolutely love these jeans.!! They don't pinch my belly rolls and are soft and stretchy. Lovely fit for me.\nI wish they had more colors.",4
"This is a very thin waffle knit that I found in the store. What was unusual is that some of the colors had a softer feel to the fabric. The gorgeous Sea Ship blue one, for instance, was very scratchy and the neckline looked a little uneven. The olive, the gray, and the maroon (really a lavenderish purple) were all very soft. I didn't touch all of the colors - sorry! I purchased this in the olive (Woody Green) in the store, and ordered the maroon one online. The color swatches and the names are not matching up right on here!",4
"I like this T. The fabric is comfortable & it fit well. Elbow sleeves are good.",4
"nice came, soft feel",4
"liked it. great price also.",4
"Confortable, fits well but wears too fast. Still buy more because its hard to find a good fit for a plus size like me.",4
"Love the style, but it runs a bit small.",4
"Order was correct, just what I wanted",4
"Love the style but it runs a bit small.",4
"Love the style, but it runs a bit small.",4
"I love the tee and style, but it runs a bit small.",4
"comfort and fit are target Tees are quite good. The material is not transparent but pretty light weight. Not warm for winter.",4
"The material of these shirts is very light and sheer. These are obviously not made to wear on their own, but they are wonderful for layering. I usually wear an XXL but bought three of these in an XL. I wanted them to fit close to my body so went down a size. They fit well and are very stretchy.",4
"Shirts runs a little small, but overall, a very good tee shirt. I bought a XXL, and could have used a 3XL in this shirt. But I kept it because I love the color.",4
"I love these long sleeve tee shirts. They are my every day go to top. They are nice alone or easy to layer under a sweater. The sleeves run tighter in this color.",4
"I bought the black and white stripes and I'm very pleased. True to size. Fits well. Great purchase.",4
"Shirt looks decent and fits alright. The material is very thin and I need to wear a shirt under it otherwise my bra (of similar colors) shows through.",4
"I bought the black and white stripes and I'm very pleased. True to size. Fits well. Great purchase.",4
"Shirt looks decent and fits alright. The material is very thin and I need to wear a shirt under it otherwise my bra (of similar colors) shows through.",4
"nice came, soft feel",4
"This is a very thin waffle knit that I found in the store. What was unusual is that some of the colors had a softer feel to the fabric. The gorgeous Sea Ship blue one, for instance, was very scratchy and the neckline looked a little uneven. The olive, the gray, and the maroon (really a lavenderish purple) were all very soft. I didn't touch all of the colors - sorry! I purchased this in the olive (Woody Green) in the store, and ordered the maroon one online. The color swatches and the names are not matching up right on here!",4
"This is a very thin waffle knit that I found in the store. What was unusual is that some of the colors had a softer feel to the fabric. The gorgeous Sea Ship blue one, for instance, was very scratchy and the neckline looked a little uneven. The olive, the gray, and the maroon (really a lavenderish purple) were all very soft. I didn't touch all of the colors - sorry! I purchased this in the olive (Woody Green) in the store, and ordered the maroon one online. The color swatches and the names are not matching up right on here!",4
"This is thin and a bit sheer, but it hangs beautifully and will be a great layering piece. I'm 5'9\",4
"I like this shirt. It is long enough to wear with leggings and has a loose but flattering fit.The only thing is that the material (cotton-ish) is a little heavier than expected and a little scratchy. It is totally fine with a fitted tank underneath, but itchy on its own (even after several washes)",4
"Thin fabric but quite attractive.",4
"Confortable, fits well but wears too fast. Still buy more because its hard to find a good fit for a plus size like me.",4
"Thin fabric but quite attractive.",4
"nice came, soft feel",4
"I wish it was a true XXL...I loved it, the color, etc., but it ran small and had to return.",4
"Confortable, fits well but wears too fast. Still buy more because its hard to find a good fit for a plus size like me.",4
"A nice and super comfortable, soft cotton top..Only downside is that the sleeves are a bit too long, I end up folding them everytime I wear it..But overall its a nice quality tee.",4
"I've been looking for a good basic striped tee for layering. I was attracted to the boat neck of this shirt, as well as for the interesting two tone grey stripe. I liked the spacing of the stripes too. It would receive a perfect rating if it wasn't made of a stretchy material. Because of the cling, I sized up. Would prefer all cotton, but this fills a hole in my wardrobe right now.",4
"I wish it was a little more flowey, but still a great t-shirt to have.",4
"A nice and super comfortable, soft cotton top..Only downside is that the sleeves are a bit too long, I end up folding them everytime I wear it..But overall its a nice quality tee.",4
"comfort and fit are target Tees are quite good. The material is not transparent but pretty light weight. Not warm for winter.",4
"I've been looking for a good basic striped tee for layering. I was attracted to the boat neck of this shirt, as well as for the interesting two tone grey stripe. I liked the spacing of the stripes too. It would receive a perfect rating if it wasn't made of a stretchy material. Because of the cling, I sized up. Would prefer all cotton, but this fills a hole in my wardrobe right now.",4
"Its a good shirt. Good stretchy fabric but overall it rates as a basic tshirt. I wished it was a little less clingy",4
"Looks very nice. Quality is ok.",4
"I bought the black and white stripes and I'm very pleased. True to size. Fits well. Great purchase.",4
"Shirt looks decent and fits alright. The material is very thin and I need to wear a shirt under it otherwise my bra (of similar colors) shows through.",4
"I like this shirt. It is comfy, fits nicely and doesn't cling. The buttons are really cute especially with a cardigan over top and it looks great with jeans or leggings. The only complaint is that the coral color was much brighter than expected. Also wash it in cold water with towels the first few times!",4
"liked it. great price also.",4
"The material of these shirts is very light and sheer. These are obviously not made to wear on their own, but they are wonderful for layering. I usually wear an XXL but bought three of these in an XL. I wanted them to fit close to my body so went down a size. They fit well and are very stretchy.",4
"Love the style, but it runs a bit small.",4
"Order was correct, just what I wanted",4
"Love the style but it runs a bit small.",4
"Love the style, but it runs a bit small.",4
"I love the tee and style, but it runs a bit small.",4
"Shirts runs a little small, but overall, a very good tee shirt. I bought a XXL, and could have used a 3XL in this shirt. But I kept it because I love the color.",4
"I love these long sleeve tee shirts. They are my every day go to top. They are nice alone or easy to layer under a sweater. The sleeves run tighter in this color.",4
"Shirts runs a little small, but overall, a very good tee shirt. I bought a XXL, and could have used a 3XL in this shirt. But I kept it because I love the color.",4
"I love these long sleeve tee shirts. They are my every day go to top. They are nice alone or easy to layer under a sweater. The sleeves run tighter in this color.",4
"This dress fits so nice. I recently gave birth and the flair of the A-line skirt hides my post preggo lower belly. Durable knit and good weight.",4
"Love the windowpane trend so when I saw these, I had to pick them up. They're great work pants with a slight twist. Incredibly comfortable with the stretch. However, they do bag out quite a bit as the day wears on.\n\nThis is my first pair of Merona pants and I think the 2 fit more like a 4 in other brands.",4
"I love this dress, however, it does not fit at my true waist. It is a bit more of an empire fit and flares out. It makes me look a little like I could be pregnant, so beware. You may get some congratulations.",4
"Dress is made from a nice heavyweight material. It's perfect for the fall. Unfortunately, it was too big for me. I'm a size 0/2 and ordered an XS.",4
"Super cute, but runs small in the chest. The rest fits true to size!",4
"This looks adorable over a maxi dress or with a tank top where you want a little bit more coverage. I do feel like it runs a little small but I expected that since it's juniors. I worry that the fringe will not do well in the wash so I plan on putting it in a mesh bag when I wash it.",4
"I just bought this jacket and it is really great for the price. I actually like the fact that the faux shearling is only on the collar and not the entire lining, which adds warmth, but too much bulk. My only complaint is the sizing. I am always, no matter what brand or store, a size medium in a denim jacket. The arms were way too tight. I had to size up to a large for the arms and shoulders, so now the waist is too loose. The distressing is really nice, so I am definitely keeping it.",4
"Love the windowpane trend so when I saw these, I had to pick them up. They're great work pants with a slight twist. Incredibly comfortable with the stretch. However, they do bag out quite a bit as the day wears on.\n\nThis is my first pair of Merona pants and I think the 2 fit more like a 4 in other brands.",4
"This skirt is comfortable and fits perfect! I didn't give 5 stars because as the other review says, the description says pockets, and there are none. But I don't mind that much. I wore it to a business meeting the day after it came in the mail! I just wish it was available in stores for easier purchasing.",4
"Fits true to size...",4
"Overall this shirt is great! It is a little narrow around the hips and butt. So if you are a little curvy I suggest you go up one size",4
"Please size up because its not vanity sizing at all here ladies. I'm a 4 and the small was pretty small, i could fit in it, but not comfortably.",4
"The white runs small and is see through.",4
"nice came, soft feel",4
"comfort and fit are target Tees are quite good. The material is not transparent but pretty light weight. Not warm for winter.",4
"This is a very thin waffle knit that I found in the store. What was unusual is that some of the colors had a softer feel to the fabric. The gorgeous Sea Ship blue one, for instance, was very scratchy and the neckline looked a little uneven. The olive, the gray, and the maroon (really a lavenderish purple) were all very soft. I didn't touch all of the colors - sorry! I purchased this in the olive (Woody Green) in the store, and ordered the maroon one online. The color swatches and the names are not matching up right on here!",4
"comfort and fit are target Tees are quite good. The material is not transparent but pretty light weight. Not warm for winter.",4
"I'm a stay at home mom of two, and I wear this type of yoga pants just about every day. They are very comfortable and look cute. I also like the boot-cut style. Some other pairs I've bought from different stores end up being too short, but these are just the right length for me at 5'4\",4
"This is a very thin waffle knit that I found in the store. What was unusual is that some of the colors had a softer feel to the fabric. The gorgeous Sea Ship blue one, for instance, was very scratchy and the neckline looked a little uneven. The olive, the gray, and the maroon (really a lavenderish purple) were all very soft. I didn't touch all of the colors - sorry! I purchased this in the olive (Woody Green) in the store, and ordered the maroon one online. The color swatches and the names are not matching up right on here!",4
"I bought the black and white stripes and I'm very pleased. True to size. Fits well. Great purchase.",4
"Shirt looks decent and fits alright. The material is very thin and I need to wear a shirt under it otherwise my bra (of similar colors) shows through.",4
"Shirts runs a little small, but overall, a very good tee shirt. I bought a XXL, and could have used a 3XL in this shirt. But I kept it because I love the color.",4
"I love these long sleeve tee shirts. They are my every day go to top. They are nice alone or easy to layer under a sweater. The sleeves run tighter in this color.",4
"I thought I was ordering the fold over top yoga pants that I already have but I was mistaken. Unlike my size medium Mossimo pants, this medium is much larger and is a different cut. It appears that the quality is the same, I love my other pants, but they're not the pants I was looking for!",4
"liked it. great price also.",4
"Loved the fit of this shirt, so I bought two more! I'm larger in the chest and stomach and this still gave me length and comfort!",4
"Loved the fit of this shirt, so I bought two more! I'm larger in the chest and stomach and this still gave me length and comfort!",4
"Just received this today, it's just what I needed.",4
"I bought the black and white stripes and I'm very pleased. True to size. Fits well. Great purchase.",4
"Shirt looks decent and fits alright. The material is very thin and I need to wear a shirt under it otherwise my bra (of similar colors) shows through.",4
"The material is so soft!",4
"I wish it was a true XXL...I loved it, the color, etc., but it ran small and had to return.",4
"Confortable, fits well but wears too fast. Still buy more because its hard to find a good fit for a plus size like me.",4
"Shirt is true to size. Didnt shrink. Thin fabric. Had to wear something underneath it. Alittle clingy, hugs your curves.",4
"Was larger than other items I have purchased of the same size, Will be exchanging for 1 size smaller.",4
"These are very light feeling, not heavy duty at all. Because of that they are very comfortable. I put them in with delicates and on low in the dryer. I wonder how long they will last. Even though the description said that the colors were random, I was not expecting a bright yellow. I wish these were available in a bit heavier material and in all white.",4
"liked it. great price also.",4
"Shirts runs a little small, but overall, a very good tee shirt. I bought a XXL, and could have used a 3XL in this shirt. But I kept it because I love the color.",4
"I love these long sleeve tee shirts. They are my every day go to top. They are nice alone or easy to layer under a sweater. The sleeves run tighter in this color.",4
"Just received this today, it's just what I needed.",4
"I have a hard time finding leggings that fit my body shape (I have slim hips",4
"The material is so soft!",4
"Bought for my daughter at her request. Apparently they are comfortable and fit well.",4
"This looks adorable over a maxi dress or with a tank top where you want a little bit more coverage. I do feel like it runs a little small but I expected that since it's juniors. I worry that the fringe will not do well in the wash so I plan on putting it in a mesh bag when I wash it.",4
"I'm 5'3 and 132 lbs. Tried on both size 6 and size 8. Same at knee length, only difference is size 8 has wider neckline (actually shows a gap at the back of the neck) and roomier bust. Very pretty and comfortable though.",4
"The dress has a rigid a-line structure (which I find nice), and the medium weight material is appropriate for cooler nights. The color and material look more elegant in person than in the picture. For reference, my measurements are 34B-27-35 and the xs fits nicely. I think that a girl with a bigger bust might have a problem since the fabric is not very elastic. The only con I find is that the zipper looks rather fragile.",4
"Great for work and super cute. I'm 5'2 120lbs and small fits perfect.",4
"Bought this for my daughter for my sister's wedding. Loved it but ran small. So I returned it and got a bigger size.",4
"A large felt more like an XXL. I had to exchange for a smaller size. Beautiful shade of blue and flattering though.",4
"I love this dress, however, it does not fit at my true waist. It is a bit more of an empire fit and flares out. It makes me look a little like I could be pregnant, so beware. You may get some congratulations.",4
"Dress is made from a nice heavyweight material. It's perfect for the fall. Unfortunately, it was too big for me. I'm a size 0/2 and ordered an XS.",4
