RATING,TEXT
1, sure  maybe measured incorrectly  wires poking attractive !
5, 've terrible back hip problems pregnancy bad go physical therapy  put one immediate relief  go therapist anymore  'd highly recommend product anyone back hip problems !
5, two simple wishes hands free pumping bras ! love make pumping much easier convenient ;  bra comfortable adjusted fit body  tried multiple brands finding one glad  made pumping breeze makes nighttime routine much easier  highly recommend pumping bra anyone ! bra flexible  material soft  fits breasts nicely way fabric fits curves body  bra adjustable body time ( brands tried )  makes life much easier 'm pumping 
5, mother 3 always multi-tasking  bra able hands free fold laundry even eat dinner ! extremely comfortable fully adjustable ! recommend hands-free pumping bra nursing/pumping moms  matter size bust !
5, love shirts ! love shirts !
4, adorable pajamas  found warm  probably due fact cotton thicker expected  still  disappointed product  pants long ( 'm 5 ' 3\
5, ca say enough good things leggings ! fit great  super comfortable  good quality  fall ! ! could happier -- highly recommend 
1, two layers bra material sit right causing wrinkles fabric worn  threw bra away without ever wearing  since could never wear t-shirt  loser  disappointed 
2, needed undies elastic around leg area appears getting allergic reaction  panties solved problem  however happy way fit  fall low back feel like falling time  built small behind hips cover well 
2, buy alot bali bras always satisfied  however  recently measured found true size 32d  purchased  made either bulge front sides  happy 
2, bra gave pointed shape really look good 
5, second pregnancy wish would found first one ! used belly band first pregnancy saw belly belt time around give try  thing amazing ! 14 weeks small framed ( size 0 ) perfect pre pregnancy jeans  shorts slacks  bulky ca even tell wearing  even tighter shirts  would highly recommend mom ! !
2, bought shirt bunch different sizes bridesmaids  printed names titles turned really cute  shirt incredibly soft comfortable  unflattering  photos us getting ready show every crease roll girl would rather emphasize  price great would great lounging around 
3, use t-back bra clothes active life  little straps sufficient  also front closure small prone coming undone  two improvements would 've great bra 
4, find leggings nice thickness comfortable  much brands 've purchased  5 months along third pregnancy fit pretty well  agree others tend sag crotch area awhile  think belly grows pull higher wo problem  got sale  happy !
2, never wore  extra fabric towards top going straps kinda bunches wires bulge arm miserable true sizeit awful ! ! 5 ' 2 true 38ddd  material excellent  sizing construction right\ni also ordered lilyette embellished keyhole minimizer bra time  hands best fit ever ! !
1, pajamas shrunk wash much could wear anymore followed instructions ; back everything else seemed great 
2, currently wearing bra bought store  bra received jms barely hooked first hooks ! bought two bras jms problem  seconds ? 'm returning get bra extender really like style -- wo ordering 
5, 've bought several friends  absolutely love results 
2, wanted love bra  way tight -- tighter 42dd 've ever tried wear ! go back 
5, love hands free pump bustier  wish first baby  pumping always awkward  would always hunch horns could never get anything done  love bustier adjust size velcro back zipper panel front  also able assist pumping massage since could make tight loose wanted  downside able see awkwardness getting  even compare awkwardness ! fantastic total must pumping mom !
4, first bra price point long enough straps  concealer bra  worn day   however  made artificial fibers breathe like cotton cause sweating sensitive fibers 
4, brought 2 black 2 white  amazingly comfortable  one slight problem bust heavy sometimes start fall cups  elastic around bottom could little tighter  still love bra !
5, upsie belly best gifts 've ever received ! 'm petite person around 25 weeks  back pains becoming difficult ignore  add sciatica soon enough even walking around hurt  every step sent pain top left hip knee  friend upsie belly swear felt relief almost immediately  fit well belly covered right amount lower back  slight lift belly took much pressure  material soft irritate skin way 've heard women complain brands shift around either  work medical assistant 'm constantly move sitting getting  important 
4, love look fit bra  comfortable
1, pulling got run like pair hose ! never even got wear : ( recommend !
2, everything bra  36ddd version  lovely -- except 36 element  know new bras bit tighter washed worn  band bra least 2 inches shorter 36 bra  's lot shorter-ness  wondering mislabeled ah  well -- back goes 
5, started back pain 26 weeks upsie belly helped ton ! think helpful c-section  
1, padding bare minimum barely fits me smooth fit shown  abosolutly like think quality poor 
3, love everything bra except straps  adjusted seem short  wearing short  bra seems hike 'm constantly pulling back  think ordering one size solve problem  'm disappointed 
1, world would want boobs pointy angled ? ugh ! bra terrrrrrrrible  returned one bought last night probably wo bother bali  oh whatever fabric used itchy back 
3, bali discontinued favorite wire-free bra  style # 3389  years ago  since tried numerous brands styles trying replace ideal bra  saw bali comfort revolution wire free bra  ordered several thinking would ! extremely comfortable bra day wear find lacking cup support \
3, cup size seemed appropriate  however ordered 42 send back 40 ( still waiting )  42 using previously anything gained little weight  surprised put  used tightest clasp setting still seeing support needed  also  shoulder straps  fully collapsed shortest length  seemed lengthy 
1, size huge women able fit ur clearance obvious  jolly green purple orange yellow dots wont target buy jolly huge foot wife 
5, using couple weeks already tell difference ( compared last delivery didnt use anything )  wear day night  concerned wouldnt comfortable really  put day deliver helped abdominal area feel less achy bb squishing back place : )
5, purchased belly bandit original week prior second c section  going day daughter weighed 180 one month birth weighed 148 put belly bandit right gave birth ( 3 hrs  ) also helped breastfeeding support  's around amazing  recommend many mothers !
5, love product ! ! ! one product use nearly everyday  whether pump home work  makes pumping much easier  knew 1st time used worth every penny paid  wish would years ago started breastfeeding  easy use  comfortable  soft material  pretty color  pleased ! ! !
5, love nursing camis  first received one gift fell love  5 hoping buy last two colors soon  dress makes nursing public easier baby also accessible
4, ordered 2 pairs figuring like purple/gray ones last year  yup  like  decent shoe price put 100 miles month running & walking  go thru least 3 pairs year  left shoe one pairs cut little high rubs ankle bone  causes little pain  nothing ca deal 
2, bra fit nice ( 44dd ) straps way tight  also sides bra created muffin top underarm area  well supported arm area  cup fit perfect  return 6 bras 
1, wires high long  digging armpits 
2, amazing one shirt - black one perfect 'sea fog heather ' 2 sizes smaller 
1, bought two bras beginning summer  first one ripped underside net-like material  replaced  thing happened second one  would recommend bra  rips middle  ca worn 
2, bought s/m first trimester even though large size medium getting pregnant  look cute comfortable fall time  stay point pregnancy  guess need extra spandex something  
3, like bra  except ca get straps lie flat  curl gouge bony shoulders   's comfortable  good support
5, leggings best ! sheer still breathable  soft  find lot panels maternity pants itchy  itchy  could live leggings ! : )
3, ordered size always wear playtex 18 hour bra  bra small 
1, lovely bra  fits  ordered 2  1 black could even hook despite fact usual size  lovely blush color manage hook could stand 1/2 hour  uncomfortable lovely  must admit fan underwire bras first place  uncomfortable 
3, complaint back clasp part bit rough underside causes back itching  hoping frequent laundering soften 
1, needs padding  see nipples bra\nvery discouraging 
5, mom bought weeks hearing complain back pain pregnant daughter love ! helpful product 've entire pregnancy ! !
5, bought first ( painful first weeks ) say wish would beginning !
5, perfect casual
5, several ultimate shirts  bought one color  upon receipt  noted color bright photo  however  keeping shirts true color still ok buy xxl size care tight fitting shirt  really like ultimate shirts shrink pill 
1, wearing first time heat rash ! fit good either  give nice shape lift
1, one wash 's one size smaller  waste money
5, great jumpsuit ! perfect fall\nruns big ( ordered meduim  pants size 6/8 ) medium big  reorder small\nbe advised stretch  's perfect ! looks better person photos 
4, bra comfortable 'm happy purchase  'm normally 34 dd bought 34 f/g fits ( 8 months pregnant )  'm worried milk comes wo fit  use extender came bra 'm fitting cups  also gives uni-boob look  point comfort feel bra compared ones wearing outweighs uni-boob look  would recommend bra would consider buying size bigger think 'll need 're larger chested woman like 
3, looking forward bra fit felt good  decided needed 38 ddd  good fit another bra  one much give therefore hard fasten   's little scratchy  addition  picture looked like would \
3, bra comfortable  fit good  offers adequate support good coverage  however  straps back tend roll slide sometimes  especially move around lot  think material 're made  also wish style bra would come cotton blend would breathable  think may comfortable wear summer months 
4, 'm typically size 2  carry weight hips  small bathing suit size buy  small small  scallops stayed place butt made flirty sexy without showing much  however  scallops waist folded  think may small  re-ordered medium 
1, size chart correct brain tight
3, earlier versions favorite one firm stitching precise center  fabric strong inwould like prevent tearing 
2, love suit  bit confused  put swimsuit transform picture  lady recommended said \
1, horrible  followed washing instruction shrunk least 2 sizes  ridiculous  'm going attempt return throw fit 'm able 
5, pre pregnancy size 10  170 lbs  57  tried small medium medium large although sm fit well  felt see  ml also fit werent stretched opaque less see  bought ml love softness versatility leggings  ill admit slip little enough wear belly band  leggings feel like dont goall way crotch area readjusting bathroom fine  since every half hour  overall think pros outweigh cons leggings  ended buying second pair  gave four stars slip bit  wish came different colors 
3, nice bra  well constructed  especially supportive wide  comfortable straps  nice looking  
5, great pants ! comfortable  worn long sweaters  sweatshirts ! dress boots  looks great !
3, returned merchandise go store located palm beach order find model looking
1, cups thin  expected firmer bra ! sending back  happy them\n\nlaurie buell
1, one side padding came deformed  tried mold back shape  luck 
1, nylon tag seen clasp area causes lot irritation
5, saw store sale went home purchase colors online  name misleading  buttons  shirt great fit ! 's longer  's good thick leggings  've already worn multiple times switched look statement necklaces  blazers  scarves  stripes super flattering !
2, disappointed straps thin would adjust long enough length  thus bra keeps riding uncomfortable  cup size okay  support 
4, nice came  soft feel
1, according sizing chart  ordered medium shoe size 9 arrived  tag said size 7-8 definitely small  also toes dirty due time constraints able return best clean 
5, ones lining like  feel like would warmer walking cold morning 
2, flattering legs ridiculously wide  'm short work 
5, bought pair weeks ago 'm buying another pair today  'm 34 weeks packing hospital bag - must  ca part pair delivery must two  overall  great leggings - comfy ! !
1, shirt rolled  straps inside cup stuck awkwardly  fabric started balling washed one time  wish could return  new mom time deal possibility able return  garbage  buy  waste money 
5, bought pair weeks ago 'm buying another pair today  'm 34 weeks packing hospital bag - must  ca part pair delivery must two  overall  great leggings - comfy ! !
3, however  larger cups necessarily translate straps far apart must constantly pulling keep sliding shoulders  annoying could really great bra 
3, small size last long price 
4, bra feel comfortable  wish able pick straps 
1, like bra returned  supposed alternative smooth compliments bra discontinued quite different 
3, thinking maybe try sports bra stil pinchy
3, bra super soft comfortable  're looking support  look elsewhere  usually wear 44b c need reasonable support feel comfortable walking around public  bra basically leisure bra  find straps far stretchy effective 
4, shirt looks decent fits alright  material thin need wear shirt otherwise bra ( similar colors ) shows 
5, wish came colors 
2, really excited product reading reviews  fabric panel look good  stated  open zipper still shows  looks like walking around fly underwear showing  belly  even long shirt  shows  thought husband said something  embarrassing  take buy shorts night  think used two weeks  used short button one  even though thought would using time different parts  save money make  go get real pants  ( made 2 pair shorts  1 capree jeans  1 pair jeans  1 pair sweats  & 2 pair dress pants  ) [  ]
1, ordered 2 bras usual size  40dd\ni disappointed support me\ni sent back  one hanes place always helpful  accept return satisfied  wish reviewed bra little further\nsorry bali
5, style easy flowy elegant  highly recommend 
2, comfortably fit normal sized 48b bras  one seems made women ample bosoms  overflowing b beware  seems comfortable  stretchy  thought buying screamed support 
2, use  fit relaxed previous \
5, wearing large week already seen difference  purchasing smaller size keep momentum  received comments look like baby week ago  happy purchased !
5, several ultimate shirts  bought one color  upon receipt  noted color bright photo  however  keeping shirts true color still ok buy xxl size care tight fitting shirt  really like ultimate shirts shrink pill 
3, 34ddd always lookout comfortable  supportive bra without underwires  bra fairly supportive felt like held well  generally comfortable  although stays sides poke may problem shorter women  disappointment cups means separating  larger ladies know means - uniboob  back drawing board 
1, uncomfortable bra ever owned  chemo port wear  fits small  tight  provide support look come expect hanes products  like trashed money wasted 
4, wearing bra years keep buying  comfortable make sweat  wish would put little padding top shoulder strap 
5, super soft comfortable  highly recommend 1st 2nd trimester  ( 22 weeks first pregnancy yet speak 3rd trimester ! )
2, purchased four bras xl  tried one like bra  type lift b/c straps like spandex  purchased bras mainly workout wearing running would uncomfortable since chest would moving everywhere  returning three  use one sleep bra 
5, great price great shirt !
2, style bra wearing years find made much smaller  would returned wore one  another item add drawer never wear
5, absolutely love ! 'd definitely recommend pregnancy well post-pregnancy ! comfy great recovery c-section !
4, ive belly bandit good three years  ad must say best thing right baby ! 3rd repeat c section def helped easier recovery process  ny breastfeeding journey given better posture  proper care wrap lasted three years two babies later  people ca believe third baby couple weeks ago  great thing could done without belly bandit 
2, happy bra  little separation front causing pillow tops straps still slide  size fits brands  disappointing 
4, reading reviews decided  soft  see nice  little loose right 14 weeks waist  fine growing room  5 ' 2 complaint little long thus little bunchy  plan wearing tunic style tops  hide extra material top !
3, 3/4 sleeves ok teens  great color  material ok
2, needed get new bras  went cupsize  'm 36g  's size thats hard find underwired bra enough lining/padding nipples show  bra  lace 's plus  however  without shirt  get dreaded \
3, bra comfortable  fit good  offers adequate support good coverage  however  straps back tend roll slide sometimes  especially move around lot  think material 're made  also wish style bra would come cotton blend would breathable  think may comfortable wear summer months 
3, 'm always looking comfortable bra narrow shoulders  comfy straps wide  although better  3 stars outer layer fabric tends crease shows thinner shirts  smoothed  ideal bra would crease 
3, size 44b  bra considerably larger playtex 18 hour size  return 
2, thought pants decent - cute style  good fit  highest quality fabric good enough - worked husband told exact color pattern underwear completely noticeable bent  're home workout pants 
5, used times great able full use hands pumping  like compress massage get milk bra  little pricey seem amount
1, bought needed front-close bra extra coverage 's maidenform advertised  unfortunately  bra fit provide coverage one already  sadly  returned 
3, adorable feel well-made  need definitely size ! consistently medium target swimsuit bottoms could barely get hips medium  tight  also  little cheeky expected  think ordered size large would perfect exactly looking 
5, glad discovered tanks first pregnancy  wear third trimester  wore nursing  even since long torso good long tank hard find  wont disappointed !
5, bra makes comfortable easy pump  bra seem get lot milk pumped search phone play baby pumping seem get lot mind something else relaxed  buy bra want make life little easier 
4, black bra came mail yesterday realized lot shirts need black bra tried good  beige one showed clothes need skin colored bra  probably 'm pale  maybe try ivory one  bra show seam lace shirts  makes boobs cone shaped looks good shirts  consider minimizing  accentuating  guess wanted boobs squished  search still minimizing bra 'm love  bra perfect 's god bra around 
1, bought 2 pairs wear last month delivery  got 3 wears holes started forming waist band legs  material hold wear washes 
2, flattering legs ridiculously wide  'm short work 
2, looking slightly opaque tights got ! material cotton thought  nylon 
5, worn alone  thick enough  something  thin enough  held well many washes  nicer jcrew
1, super soft directly store  never got washed - would probably given 5 stars ! first wash - shed insanely crazy - entire thing came apart ! horrible  returned right store 
5, whoever invented deserves nobel peace prize 
3, bought bra idaho pleased  ordered two ca wear  nylon thread ca tolerate  ended big blister back required dr visit going away  otherwise loved way fit comfortable without nylon thread 
2, material feels rather cheesy  bra fits fine cup rather pointed  reminding bra former era  'll wear around house public !
5, item great ! best hands free option  would suggest buying size pre-pregnancy  would normally wear medium clothes ordered large  back normal size big  kind expensive though 
2, purchased three ( 3 ) bras decent price  were\nskimpy  could true size  they\nwere tight around\ni contemplated sending two back  thinking\nabout buying extender hook closure  the\nsize normally wear 
4, material shirts light sheer  obviously made wear  wonderful layering  usually wear xxl bought three xl  wanted fit close body went size  fit well stretchy 
3, found bra bit stiff cup funny insert bottom cut breast gave funny shape  fair  may needed bigger size  returned 
5, super soft comfortable  highly recommend 1st 2nd trimester  ( 22 weeks first pregnancy yet speak 3rd trimester ! )
5, sure 'd end using  like maybe would hassle  worth every penny  quick easy put save time kinds things hands 're pumping  writing  typing  eating  using tv remote  : )
3, bought bra nude white  photo shows back 2 hooks  received hooks  probably 2xl  made wide  material nice straps comfortable  keep wanted relaxed bra 
4, love look feel gloves ! super soft keep hands warm chilly mornings  complaint one size fits case little snug  think pretty average sized hands small side longers fingers  overall happy plan keep 
2, wore bras years  switched similar jms style  unavailable  decided come back bali  well quality bra definitely used ; guess keep looking 
4, size 14 originally purchased size xl  return seem run 2 sizes small  purchase size 2xl  running small  great quality 
5, two simple wishes hands free pumping bras ! love make pumping much easier convenient ;  bra comfortable adjusted fit body  tried multiple brands finding one glad  made pumping breeze makes nighttime routine much easier  highly recommend pumping bra anyone ! bra flexible  material soft  fits breasts nicely way fabric fits curves body  bra adjustable body time ( brands tried )  makes life much easier 'm pumping 
4, nervous ordering online  'm dd went ddd becoming pregnant  ordering kind bra annoying  figured would like wearing sports bra 's much comfy one ! also smash boobs like sports bras !
3, bought bra month ago  love look feel provide enough support !
5, plush luxurious  quality piece price 
3, bought 2 satisfied time bras fit right  bali bras  comfortable
2, size range  straps offer enough adjustment  take apart re-sew straps adjust fit\nthe fabric thin flimsy  product offer much support\n\nbali 's offer quality bras category\nexample : style : 13837 ( good )
2, style bra wearing years find made much smaller  would returned wore one  another item add drawer never wear
1, bought pants looked really comfortable love marvel  cant stand wear  black lint wont stop rubbing ! gets even washing several times 
4, worn bra 2 weeks time  even realize  large chest straps godsend  good bra 
2, 've 2 weeks zipper broke  sizing said needed small  chose medium glad  's way small would worked zipper break using one small  cost  's worth ! 'm already looking something else !
1, bras ran small  described size chart 
4, purchased since cotton  find fit good comfortable  5 hooks ? ? prefer 3  handle 4  5 much  put like 5th grader hooking front rotating around  impossible line 5 putting normal ( ) way  leaning forward let cups fill hook  neither color available appropriate wear white clothing 
1, returning 2 maidenform bras ordered time  cup size small three 
5, best maternity tank market !
5, best - definitely helped post baby body  also felt comfortable supportive 
5, really like material heavier spandex leggings  show every single bump & lump provide little warmth  material 76 % polyester  20 % rayon  4 % spandex  'm 22 weeks  129lbs  5 ' 5\
4, love style  runs bit small 
3, hoping would fit like maternity leggings top  ponte knit pants leg ankle  instead  fit bit weird  liz lange maternity knit leggings small ( prepregnancy size xs )  're getting little tight 17-wks-prego-with-twins frame  hoping ordering  would solve tightness little warmer cold winter  'm 5 ' 6\
4, love dress  feels good  unfortunately  fits tight  always medium need large one  unable reorder online  fingers crossed local store one large  order size considering getting one  complaints
1, really surprised find uncomfortable usually love things gilligan & o'malley  scratchy elastic material outer edges extremely uncomfortable  definitely good night wear 
3, bra large ( ordered usual size ) return exchange\nthey say 3-6 weeks replaced  seems like long time
1, wearing first time heat rash ! fit good either  give nice shape lift
4, white runs small see 
5, breastfeeding daughter 5 months decided break get pumping bra  hesitated pump night  another thing lug around put  mistake ! ! know pump much efficiently ever  plus hands free  ladies  favor get bra !
4, like keeps lotion clothes sizing seems bit large  'm 24 weeks 114 pounds xs bunches tends fall bit  maybe couple months 'll work better  definitely buying post-pregnancy gear little later based quality product 
5, happy purchased leggings - comfortable pregnancy accessory far ! great wear skirts/dresses tshirt hanging around house - super comfortable ! 'm 5 ' 5\
5, love ! extra band top belly support thick enough see thru ! 22 weeks  5 ' 5 weighing 173  ordered medium fit perfectly 
1, leggings received seen picture  fading lines  instead fades onto plain grey color  although still look ok  bit disappointed since ordered due unique fading lines 
3, tank top well made  thick soft   white  little silver designs throughout material  mind shirt   call white  call white silver  white silver embelishments  whatever 
4, great color  sturdy materials  towel pretty durable  also like size towel  's small  'm able use anywhere  especially 'm pool beach 
1, purchased 4 bras thoroughly disappointed  great bras support  36 g wearing bras like bra less  return 3 unworn
1, disappointed feel material wore bra gave away  sorry  ususlly thrilled platex bras  please bring back ones lined soft coton comfort shoulder straps 
3, high hopes purchased bra ( 2xl 42dd )  far comfortable bra purchased last couple years *having purchased well dozen various brands styles )  offer support us larger sized  older women  may fine younger women perkier girls\n\nit good fit 42dd  would  however  caution purchase 2xl 44 band size  may find bra tight\n\na good bra kicking around house  wearing public modest type 
4, love bra  perfect fit one minimizer bras come size 32 've bought nude  black  white buy new colors offered  complaint wish coverage  still  great bra 
4, ordered two bras  fit great colors correct  one size incorrect  returned waiting waiting return 
3, price right skirt fit true size  wear size 28 miss size 6 fits fine skirt  would give 5 star review material slightly thicker  since comes white  's bit transparent  think 'll keeping sadly return 
3, work office tons pants close slide fastener  however  slide fastener comes kit fit pants  button extender works great though !
3, think may bought wrong size although follow chart  bra makes breasts uniboob  rides rolls around ribs 
1, absolutely support dd  much bouncing  going back wire bras 
3, really excited see mail today  got disappointed right trying  'm petite 5 ft 3\
2, bra straps inflexible irritated tops shoulders  also  bra shrinks cotton content 
5, love dress ! picture justice ! i\ 'm 5 feet three inches medium fit tee  i\ 'm hour glass shaped  dress perfect length  flattering  wore nephew\ 's graduation party many compliments  
3, would recommend bra  except everyone ( 5 ) small plastic balls inside cup  top bottom  make smooth fit clothes  move around wearing 
4, alway favorite bra  support get  keeps everything place  thing  see though  needs lining  give 5 stars cause 
2, bra runs small  offers little support  looks substantial picture real life !
4, happy hands free bra  love adjust different size  also like zipper either starting top bottom  one definitely worth money compared others market 
5, love denim shirt ! ! ! ! happy ! ! ! !
4, fits well cups larger bras size  side wires rub inside arms  like lift hold rubbing makes wear bra short times  fabric bra little scratchy well 
2, fit right  appears picture lined cups real life fabric see flimsy  looking coverage support without underwire  disappointed pay return postage 
4, cotton favorite fabric clothing  cotton bras fit well almost impossible find  cotton bali double support  started wearing sport bras get cotton comfort  double support style always fit well love cotton  agree reviewers - offer bra nude beige color ? 's cotton mean white gray  would surely buy could get nude color  's definitely needed certain tops 
1, wear 36b bras  ordered bra size huge every way  disappointing !
1, expecting answer bra woes  ordered 2 couple bali comfort flex bras  first  wide straps quickly folded constantly fell shoulders  way adjust straps  next  fabric strong enough hold girls need comfort looks  sooooo bummed 
2, bra would fine straps adjusted   dug shoulders  bad  send back 
4, happy bras  likely order shipping way priced 
3, lost 's shape washing 
3, disappointed bra  3 hook closures back  making difficult  thought pull style 
3, bought product wanted hands free bother shopping around options  works  huge pain change every time want pump ( especially middle night )  also  zipper nearly broke within first 10 wears spent half hour middle night trying fix  much better options functional  comfortable  higher quality  use rumina pumping bra  double nursing bra  much much better option  worn regular bra convenience pumping work  etc 
4, note : 'm pregnant  time soon  tummy looking comfy leggings would also fit  enter leggings  comfortable stylish  've worn much 've put holes  're difficult find stores  unavailable online  please restock !
4, love long sleeve tee shirts  every day go top  nice alone easy layer sweater  sleeves run tighter color 
3, several bras fitted great beginning  wears washes wire begin budge center entire shape changed  one reviewer said  \
3, sizing guide misleading  wear size 38dd bra  based guide  ordered medium  tried err  side caution  ordered large still small  passed daughter  pleased fit  however  ordered bras  according sizing chart  would also small 
2, would recommend bigger woman ( size 18 )  longer hours 2 runs going top pants back butt seam crotch  disappointed super comfy 
2, absolutely love look style top unfortunately scallops lay nicely chest  scallops made one layer flimsy bathing suit material kind flopping around  'm cup maybe larger chest would lay better ? unfortunately 'm taking one back store 
3, bought 2 one arrived clip upside  take apart resew use  tank awesome 
1, purchased small  since said 34 range  made handle cup means  prepared mono-bosom look  addition  bra rode day elastic band rolled even standing  fairly slim figure  think heavy middle forcing elastic roll  bra ended uncomfortable hated wires  sending one back !
2, bought s/m first trimester even though large size medium getting pregnant  look cute comfortable fall time  stay point pregnancy  guess need extra spandex something  
4, top neon pic would lead believe  dark spots actually black  grey  match grey bottoms imo  otherwise though love fit cut  offers enough coverage keep girls place without covering entirely 
4, favorite every day bra  purchased several years  could rate excellent  also bought different sizes due weight loss  great fit  minimizes perfectly  unfortunately  every bra purchased  cut edges hook clasp portions  edges  however area made  dig skin cause bleeding  never trouble bra ever owned 
4, fit support good  's comfortable main bra style  bali dropped double support lightly lined  straps long ! women 5 ' 2\
2, purchased 4 various colors  3 fine grey one constructed differently fit differently  molded cup tighter point uncomfortable 
2, returning bra fit properly  bali purchase size fits perfectly 
2, fit right  appears picture lined cups real life fabric see flimsy  looking coverage support without underwire  disappointed pay return postage 
3, \
4, comfotable bra nice coverage pretty touch lace unusual tshirt bra
5, simple wishes hands free bra life saver  exclusive pumper pumping almost 17 months  first two month without bra hard wanted quit  got hands free bra able things pumped like hold feed baby  also reduced movement flanges pump eliminates milk dripping caused hand slipping soaking clothes 
3, 3/4 sleeves ok teens  great color  material ok
3, nice bra  supportive hoped  maybe large band size  like well enough exchange smaller size & give try\nthe main thing like bra cups thin  although smooth clothes  would wear tshirt bra cup thinness 
3, 'm 5 ' 3 127 lbs  39\
2, slopey shoulders although love support bra ( nice padding hide nips )  bra big problem 've got big breasts : strap adjusters slip like crazy  small shoulders need shorten  pretty much slide maximum length soon cinch  've bra-adjustment dance ladies room least four five times day straps constantly long wo stay adjusted  really love comfortable supportive bra  looking new bra simple design defect 
1, say one size fits  'm pretty sure tiny people fit without ripping cutting circulation
4, love bra  perfect fit one minimizer bras come size 32 've bought nude  black  white buy new colors offered  complaint wish coverage  still  great bra 
2, straps thinner perceived pic  cup large side  double dd would go single  material bit scratchy  'm 48dd supportive  's average bra 
5, easy put really pump hands free  glad purchased  pump things ( like go computer write review ! ) time  runs small side though  wear med/large adjusted widest possible fit 
2, unless gymnast small busted  bother suit  difficult get smooshes chest sides 
1, padding bare minimum barely fits me smooth fit shown  abosolutly like think quality poor 
2, never wore  extra fabric towards top going straps kinda bunches wires bulge arm miserable true sizeit awful ! ! 5 ' 2 true 38ddd  material excellent  sizing construction right\ni also ordered lilyette embellished keyhole minimizer bra time  hands best fit ever ! !
4, chance swim  yet  worn found comfortable easy move  uncomfortable tugging anywhere  nice lay around  lounge 
4, bras comfortable love colors come ! small & bra tends flatten expect much anyway enhance  seem support sure would bigger chests  great home bra sleeping bra need  love different ways wear !
4, product great help exclusively pumping appreciate able use hands pumping  allows continue work work relax pumping home instead holding arms 20+ minutes every three hours\n\nthe drawback one size fit width breasts  go lansioch website order extra panel front worked properly  panel $ 3 pain make second order wait shipment 
1, bra itchy seemed outdated  large seams across middle cups made everything seem like 1950 's \
1, bought jacket size store black loved  ordered online grey blue  despite labeled xxl jacket small  could even close jacket zip 
2, bought two bras weeks ago  love way fit  said  quality great  lace center back bras tear easily  straps one mine already starting shred  also bought two pairs panes purchase  navy blue poka-dot  first time wore  lining came complete around edges  disappointed quality 
3, seated  hard wires dig top abdomen center cup  rib cage darn uncomfortable  bra fine planning sitting  wore mine wedding came home night  huge dig marks locations described  wear 50 dd 50 ddd 
1, single uncomfortable bra ever purchased  get poke underarm area \
2, like bra  cup size runs small  need order  bra provide full coverage size normally wear !
3, bra works functioned  however  's annoying happen dd cup  get quite bit color choice  happen ddd  comes white  's  would prefer choices available women !
5, perfect wearing around house another top 
2, amount charge item  could afford improve zipper  low quality constantly pops breaks frustrating
3, bought bra size minimizer really like available white  bra comfortable  really minimize  support so-so 42ddd boobage  minimizing seems make diameter breasts larger  good effect knits jersey materials  wish satin tracings bra still available rose  black colors  large boobs penalized  y'all 
4, nice smooth lines  light beige color  true fitfast efficient shipping
5, item great ! best hands free option  would suggest buying size pre-pregnancy  would normally wear medium clothes ordered large  back normal size big  kind expensive though 
3, bra feel good looks good  problem 'm top heavy dont feel like enough support
5, use everyday pump work ; fits great  comfy  makes pumping relaxing 
3, comfortable first mid-day  girls stretched  like wearing man boxers clothes  like sleep  watch flashing large gaping leg holes  hello 
1, dissapointed  usually bali bras fit great  bra shoulder straps short could get ! cut sew piece lengthen 
4, bride sweatshirt nice  would definetly go size purchase sweatshirt runs small 
2, colors arrived terrible  never even opened package  returned  wanted basic colors  neon ones 
4, nice bra  could wear  strap goes across pacemaker uncomfortable  gave daughter  wear size likes type bra 
2, bought product hoping would closer original design  waistband better material stretch much previous brand  however  stretch wearing way panties constructed tend give wedgie  also found stitching around legs rip easily  work industry bend  lift walk much work originals  sorry hanes still disappointed 
3, expected  enough support  underwires come high front 
3, whatever reason  impression 4 back hooks  need 4 hooks  happy 
3, one bras strap twisted  unable correct short cutting  since sewn way  sharp pieces \
1, buy pjs  worst shrinkage ever ! thought found perfect pjs  fit well  washed exact instructions  shrunk bad would fit pre-teen maybe  donate  spent full price  'm disappointed  looks like reviews  wish could get money back : ( ( ( 
4, sure say elegance   when hold cardigan next navy blue looks purple  hold next purple looks blue  kind like colors spot  sure 'll keep  ( 's deeper clearance stores right  may one bugged ) 
5, past couple years 've purchased shirts  every year selection colors patterns  purchased blue leopard print one  comfortable shirt wear jeans 
4, nice ease access 're extra sleepy late night feedings  bought sleep nursing bras wire anymore  complaint large breasts necessarily provide support straps really dig shoulders across upper back weight breasts 
3, shirt looks decent fits alright  material thin need wear shirt otherwise bra ( similar color ) shows 
3, weeks  comfortable wish straps wide arm pit area needs bit larger  rides sometimes
3, awesome design material super soft  material pretty thin see-through  'll probably need wear another tank underneath  also runs least one size larger  'm 5 ' 3\
3, hoping get neutral color underwear got variety pack super bright colors would probably never wear 
3, band bra super stretchy comfortable  like underwire  feels like 's curved enough sticks sides  like arm  's strange  've never bra 
3, slightly disappointed size & support price 
5, quite happy saw  look much cuter picture  definitely recommend 
2, thought item padded lined would show sent back 
5, using  'm able get things done pumping baby  's comfortable easy use !
3, returned merchandise go store located palm beach order find model looking
4, bra ran little big band size  still good bra regular daily use  good support comfortable ! would definitely buy  maybe smaller size 
