RATING,TEXT
1, super cute comfortable  washed many times  dye continues rub  floor  furniture anything touches  's like powder 
1, bali passion comfort bra lost 's shape one washingthe straps problem  way shorten straps bra first time worn 
4, would give 5 stars small piece fabric comes belts actually worked  use pieces fabric - belt problems  belt convienent easy use  kit purchased comes two sizes ( small large ) two types fasteners  two come buttons others come slide type fastener nice work pants ( together 4 belts )  14 weeks along still using small belt needed move large belt  able keep wearing pre-pregnancy pants jeans without problem  thing say fabric pieces come kit useable bunch sit stand back  instead use wear longer blouses cover unzipped pants  belt great  recommend anyone 
3, measuring like instructed  according numbers & chart said could wear small  worn small since jr high  ordered small & incase ordered mediums  small  packed medium like sardine spillage sides  ca stand  going try  time large  see 
2, fabric itchy cups big  made breast look strange
4, nice comfortable ! 5 ' 3 person run bit large  wish 'petite ' version since 're comfortable think worth getting hemmed  print lovely  run true size 
3, bought liked  time elastic expand fully  poor workmanship !
3, worn bali years  searching good fitting full coverage t-shirt bra-was disappointed one nice quality pushes breast arms matter straps adjusted  32-34 dd always right size depending company  reason molded bras fit right  back search  
4, pants cute comfortable  love  lightweight material  however  take account  heavy pants keep warm winter  also  would suggest laundering delicate since fabric thin  true size 
2, ordered size chart said get  tight fit  fine  still get support get regular bra  sorry could given better review 
4, wear 40dd - ordered xl fits really well ! pleasantly surprised fits better others bought expensive go bra size  making couple small modifications - criss cross fabric cups really attached   others mentioned  'll putting couple stitches keep fabric place  also  since 5 ' tall bit long - think 'll add gathers sides make little shorter hide tummy little - thought pattern great job camouflaging 
3, sweater fits fine looks cute  feels cheap pretty thin  live florida 's terrible 's thin  're looking something keep warm  sweater 
5, soft comfortable ! 3 
2, purchased sandals upcoming beach vacation  unfortunately  uncomfortable look good  padding footbed  stops edges shoes  cause foot slip  seemed narrow  well  beading looked cheap  've returned 
4, 'm 38c bought size l year ago  first like much wore conformed body become favorite  's comfy  provides moderate support  still looks good clothes  short  's happy medium sports bra ( great utility  bad fashion ) underwire ( looks good clothes  bad chores involve lot movement )  bonus : 's cool enough wear summer due cotton used fabric  extra bonus : straps adjust front take need move 
1, daughter bought matching pjs loved - bribe change - washed  5 ' 9  'm used shrinking legs washing  made sure wash cold water dry low heat  they came 1-2 sizes smaller went  disappointed ! ! ! ended giving size l ( ) 're going find small child would like size fits like crop pants  really poor quality  shame
1, absolutely support dd  much bouncing  going back wire bras 
3, underwires bra little padding  every bit metal could felt annoying uncomfortable imagine  sad otherwise cups bra wonderful true size 
5, ordered use awkward phase pregnancy dont quite fit old jeans 're quite big enough maternity jeans  barely showing used shortest extender package worked well  using extender zipper stayed jeans still felt like wearing normal way  would definitely recommend prego 's 
2, first problem color nude retro looked nothing like light peach shows photo  instead  dark color shows nude deco swatch photo  cushioned hook eye great idea  thought 'd love bra  squashes breasts sideways mushy lump  shape
5, thick material  stays well  completely adjustable heavy-duty velcro  comes optional straps ( assume used wear real bra )  wish cheaper seems average pumping bras 
1, bought bra \
4, love bra wish larger cup sizes like f & g must careful thin cloth cups tends tear ealily  happend 3 bought bra  make minimizers larger sizes ?
2, cheapest zipper ever ! ca believe $ 30 zipper breaks almost every time try use  spend half lunch break trying get !
3, target skirts usually little long mid-calf rectangular  ordered 2 'm 5 ' 5 120 lbs  probably would work ladies tall ruler shaped frame 
1, bra way tight even though ordered bigger size
5, super comfortable slimming  perfect combination baby !
2, bra well made strong  feels wonderful skin however  cup size small  ordered 34ddd  wish would make two cup size bigger 
3, since live hour nearest clothes stores  's much easier order online  previous maternity clothes fit fantastic  pants would say fit least  waist fits perfect really comfortable  's almost tight put around calves ankles  wear small everything  really surprised fit  kept though went size waist would big  would recommend women really small legs 
5, bought bra could pump typed computer  works great  get annoying marks arms trying hold cups like used  bra keeps cups hold 
3, bought playtex years found style store bought two different colors  wanted different colors go outfit bought two sorry say underwire two broken  on-line see get replacement wires  wish luck !
2, bra fit nice ( 44dd ) straps way tight  also sides bra created muffin top underarm area  well supported arm area  cup fit perfect  return 6 bras 
3, likethis bra 's one fits large bust right bit hate fact size comes one color- white ! ugh  boring ! know y'all offer colors every size  fair ! ! ! !
4, first  opened package happy feel plushy softness robes ! feel comfy squishy touch  delight somewhat short-lived quickly disappointed see inside fleecey  's still soft  inside lined fleece outside  also inside red/black nice-looking  see picture faded red/black pattern  wish pattern fleecey material  potential ! alas 
3, im 3 months pregs top button longer cooperating bottoms  liked extender work pants sheild comes awkward bulky didnt us  ill wear looser shirts  extender button ( jeans ) life saver sheild bothersome  first pregnancy theres better alternative  clue  im happy wont lose pants subway 
1, purchased two bras daughter  happy find hard-to-find size moderately priced bra  however  wearing twice washing  rips center-front bridge  ( fit size comments based  )
2, bought bra supposed double support  cups flimsy like stretched balloon  disappointed bra 
1, previous versions bra smooth straps front without ring hardware  rings show light summer fabrics would much prefer back  front  fit smooth would like 
2, gloves pretty see touch  however warm  suffer arthritis hands hoping warm comfortable pair gloves\ni could feel cold linings 
4, second time purchased bra time bought 4 !
2, fabric itchy cups big  made breast look strange
1, would 've great skirt  dress  're tall woman  skirt perfect !
2, wear 38ddd fair skinned  purchased 2 bras couple years ago wear run clean bras  love cup  's soft  comfortable  shapely 's supporting petals  however  spandex band unlined itches skin  's unlined spandex filament type thread use edging detail band straps scratches  hours wear get used  's relief take night  would line band bali 's passion comfort bra would purchase 
1, thin material  see right ! !
4, long face think would work  tried anyway loved ! thing sometimes hair gets stuck chain looking thing side  's big deal  're stylish  look great  great price 
2, buy alot bali bras always satisfied  however  recently measured found true size 32d  purchased  made either bulge front sides  happy 
3, quite pictured  fit nice almost black jeans  took back 
5, used 3 times day year - life saver held many washes daily abuse  never issues zipper found item great quality  know would 've done without !
4, pajamas super cute ! pants however little short  115 pounds 5 ' 0\
5, love ! bought 2 pumping bras compare  right box  decided keep one return medela one  one shoulder straps  strong adjustable velcro extender piece  lots options create perfect fit ! soft pink material comfy  definitely worth cost comfort hands-free freedom !
3, vest way long petites  unless fan longer length  unfortunately  return  would recommend taller women 
3, fits smaller ones bought  one would buy
4, little snug would wanted  good coverage ! fit mostly size  closer bigger size  go bigger 
2, bought 2 bras love overall fit cup  found 1/2 inch elastic band rolls lay flat  ( even hand washing line drying ) 6 bras rotate one bra over-worn  suggestion company would increase width band larger sizes  buying bras due rolling elastic 
3, 'm one crazy women like pump one side time ( one side produces  almost double sometimes ! ) bra cut pumping time half pump efficiently drain breast  gripe find sometimes cumbersome difficult use bother  'd rather get straight pumping instead fumble around zipper trying hold flanges place  also  'd rather carry clean one set pump parts instead two  bra good material thick 
3, adorable feel well-made  need definitely size ! consistently medium target swimsuit bottoms could barely get hips medium  tight  also  little cheeky expected  think ordered size large would perfect exactly looking 
5, tried hands free systems  compare  helpful pump  'm 32h bra size  thanks daughter  fits well provides support needed pumping  comes included halter strap  even need 
1, returned bra  like  provide support
1, bra cups need bigger  ban cups 1/2 inch wider\n\nprovide comfort straps 32 34 dd ddd
4, got suit lap swimming gym  needed something functional sexy  suit nearly perfect  thing keeps giving 5 stars way bust constructed\n\nthere slight padding  necessary preventing nipples showing  pads paper thin attached way ; pocket breast pads slide  're thin attached  twist bunch everysingletime put suit  take suit  wash it\n\ni handwash  manipulate bust get pads lay flat  're also quite shape pockets  lining sides takes time  still shift around  frustrating want pull suit go gym ; sometimes fight bust make lay flat\n\nit 's design flaw 's pointless ; sewn 
3, nice-looking sandal  thong strap rounded uncomfortable toes 
4, got band 37th week pregnancy  horrible back pain  really help feel supported  pregnant summer  kept beads freezer  cold felt great back feeling really hot  times velcro closure would move would rub belly uncomfortable  glad it\n\nthe author review received free sample product 
3, love colors lightweight see-through  long back leggings  cute layering  negative fabric pills easily 
1, ordered bra great experience non-shaping version ordered size ( 36c = small )  're 36c  order small  fits like 34 even 32 -- could even get closed  version diamond pattern true size comfortable 
1, returned bra  like  provide support
3, love look  fit softness bra   one two hours wearing  metal strap rings back side bra starts digging back making uncomfortable wear day : ( sadly  second bra ordered returned 
1, returned bra  support  returning look something else
3, bra comfortable enough  provide flattering look  moves breast outer edge straps run short  never strap issue believe bra body type 
4, could resist nightgown however runs really small  size !
3, got two ; one comfortable part  though back rides  like wear back bras pretty low adjustable straps would help  even somewhat supportive  stretchy leisure-type bras\n\ni like double-fabric  's quite \
5, perfect bra working  typing  reading mother ! ! ! bra ever bought child little 6 months  started using 2 months  take work everyday use twice day 5 days week  stays medella backpack  holds shields place true hands-free pumping  fact  pumping typing review  wash washer hang dry  wear pumping though sure longevity wear regular bra days  thankfully  job place pump peace behind closed door  like fact adjustable back  definitely used since lost 15 pounds since giving birth ( mostly due exclusively breastfeeding )  slight issue zipper started give bit  thought stripped one point   still working  considering buying another one months   wear tear price  one holding well  things considered 
2, fit okay 5 inches long  1 inch shorter regular length 
4, bathing suit beautiful nice quality  would given 5 stars however ca find bottoms go ! need bottoms ! target ? ? ? ? ?
2, small size  quit wearing would slide breasts go way collar bone  uncomfortable  bali bra previously ordered loved longer available thought would try one/ good ! ! !
1, without underwire  bra enough support  also back kept riding\nup  returning  pleased
2, wore bras years  switched similar jms style  unavailable  decided come back bali  well quality bra definitely used ; guess keep looking 
2, awesome concept & right product could prevent world pausing pump  zipper broke first time put ( 's poor quality  definitely got correct size )  using 4 months  still fight zipper time  takes 10 tries sometimes zipper engage sometimes give  price right something poor quality  attaching prong snaps week 
5, purchased belly bandit original week prior second c section  going day daughter weighed 180 one month birth weighed 148 put belly bandit right gave birth ( 3 hrs  ) also helped breastfeeding support  's around amazing  recommend many mothers !
3, vest way long petites  unless fan longer length  unfortunately  return  would recommend taller women 
4, daughter college lives shared dorm room  likes wear dorm  conceal \
2, wore bra twice happy low straps shoulder  kept falling  bra nice  ca stand straps fall  returned  disappointing 
4, shipped pretty fast  're nice sort soft/silky material  completely sheer  certainly would able wear pants like model there^^^ fooled ; ) \ni 'd say 're pretty true size  wear size 16 bought xxl fit great 
3, good news bra fits fairly well comfortable  sadly  need 3x ( 46c ) sizing chart accurate  downside  straps tend curl ( uncomfortable annoying ) bottom curls - uncomfortable though  almost support spite claim rides high armpit  looking leisure bra sale good  go  think hold well said comfortable  would wear work occasion want highlight girls  want cover exercise ( tai chi ) hang could work  probably fits thin people better 
4, buying years wearing beach  pool  where-ever swimsuits okay  :
5, wish would purchased sooner  waited week figure needed ! exclusive pumper worth money  bra allows truly \
2, despite assurances brand reps  bra thin hide show  wear bra pad bra avoid show  bra fairly comfortable  nothing special 
3, purchased many bras always satisfied  lately colors available size extremely limited ( white ) one time able purchase black bra ( 2 months ago ) left cup completely ripped away seam  left hanging speak  would try ? ? ? yes  could find color white 
5, love new plus size brand much better old one
1, purchased bra hopes cup would true size always  band fit fine cup large  sagged top cup flattering  larger women large cup sizes 
2, first problem color nude retro looked nothing like light peach shows photo  instead  dark color shows nude deco swatch photo  cushioned hook eye great idea  thought 'd love bra  squashes breasts sideways mushy lump  shape
3, good color  good fit  straps uncomfortable 
4, sized size  cuts bit  hopefully time  stretch bit  cute unique bottom though
1, description says cups molded   disappointed 
5, searching everywhere long sleeve high cut black tee shirt  excited find one  even sale ! bought five ! great buy !
4, difficult time finding pretty comfortable fit  love look 's nice soft supportive 
5, love product ! pump lo  times pumping eating  feeding lo  maybe phone  time ! used take 30-60 mins pump  pumping bra  takes 15-30 mins tops ! bra adjustable ribcage size  thick material  still need case mastitis  definitely recommend product !
3, according size chart wear large  immediately upon trying bra band rolled  thought order size thing happened  non adjustable straps offer support uplift\nconcept good needs redesign 
3, happy bra minimizer bras  small around back - bit snug  also  back strap bit narrow full-figured gals  'm crazy fabric  seems bit flimsy  pretty -- give 
1, bought pants  wore seam side completely came undone   due reason lack quality  another review says thing happened  's true  waste money likely happen 
2, advertised hipster panties  order two since free shipping  wish  hipster panties  granny panties ! actually pretty cute front  back goes least 3 inches higher worn regular clothes  also baggy butt well  ordered smalest size  5 ' 3\
3, looking forward good support  however extra thick padding cup makes bra feel somewhat uncomfortable mother larger bust  's also supportive description suggests 
5, wearing large week already seen difference  purchasing smaller size keep momentum  received comments look like baby week ago  happy purchased !
2, comfortable skin  pill easily fall easily  match price  got mossimo yoga pants much better half price 
4, 'm fourth day wearing original belly bandit  love thing ! 'm sure 's helping get pre pregnant belly size faster ( first baby )  's crazy much comfortable feel wear  holds everything place try care newborn things around house  complaint 's conspicuous clothes  'm really going anywhere anything tshirts right anyway  recommend belly bandit pregnant friends 
1, thought bra 've purchased past  completely changed style  awful  looks like 2 deflated balloons stuck front bra  wire free  stay side bra  fabric shiny nude color somewhat dark nude  straps uncomfortable  disappointed returned tomorrow  bra used fabulously comfortable  anymore 
2, large breasted woman short waist narrow shoulders  sides bra cut bad could wear  cut underarm dug sides  tucked drawer never worn  donate charity 
1, used wear style bali bra time  expected good  comfortable fit  disappointed  bra proportion - band tight  straps short cup tight across fullest part cup baggy wrinkled top joins straps  sent back 
2, desperately want underware \
5, swear product ! used twice two different pregnancies amazing results times ! wore 8 weeks times  day night ! two photos  one 36 weeks preggo 8 weeks postpartum  love product !
2, 'm 5 ' 4 120lbs ordered xs online  's cute enough roomy extra small  's hoping shrinks wash little darker pictured  back pockets combination oversize fit unflattering flattening effect 
3, bra comfortable  fit good  offers adequate support good coverage  however  straps back tend roll slide sometimes  especially move around lot  think material 're made  also wish style bra would come cotton blend would breathable  think may comfortable wear summer months 
2, bra fit comfortably first mid day frequently pulling make fit right 
2, first came \
1, bought 3 bras daughter 34d  chart indicated small  come close covering  'll sending 3 back perhaps try size medium 
2, 'm pretty solid medium standard brands sizes  pants  length rather long ( 'm 5 ' 5\
1, unhappy  think sized wrong typical bali bra
5, 'm 6th pregnancy discovered  wonderful  wear least four days week  ca imagine going pregnancy without  wore 3 months pregnant still wearing 33 weeks  're still super comfy  far sizing  'm 5 ' 9\
1, plus size woman  anxious find pretty bra smooths back  bra pretty uncomfortable back rolls 
4, thin fabric quite attractive 
2, hoping mesh hipsters would similar mesh tanks wear exercise ( ie  athletic mesh small holes moisture-wicking )  product like fish-net larger holes completely sheer leaves nothing imagination  guess figured purchased model clearly wearing little string bikini hipster site family friendly ! style 
3, got two ; one comfortable part  though back rides  like wear back bras pretty low adjustable straps would help  even somewhat supportive  stretchy leisure-type bras\n\ni like double-fabric  's quite \
3, didnt like style received mail  socks looked different pictured
4, bought water fitness classes  's pretty comfortable  bust support runs little short  ( 'm 5 ' 8\
1, one wash 's one size smaller  waste money
4, enjoying socks- looked around trying find socks like wish purchased  soft great working  walking  hanging around house 
4, great job holding heavy flanges + milk filled bottles  completely hands free worries slip sag  day wear less ideal  especially warm climates  also provides minimal support breasts 
4, shirt looks decent fits alright  material thin need wear shirt otherwise bra ( similar colors ) shows 
5, 'm 34 b ordered large due reviews claiming ran small  fits perfect ! definitely small-boobed women 
1, holes first time wore plus runs large
3, wanted  small !
3, usually get great fit  underwire one chafes arms pokes front instead lying flat  looks great picture fit like 
4, bought dress black tie wedding love
3, cups big  ordered 34 b wear hanes cross heart  guess understand moulded cup  otherwise looks like hold lot wear 
4, 's cute  's polyester
3, first bali minimizer  fits true cup size  comfy shoulder straps dig ( 'm 40ddd )  however  underwire plain weird  juts ribbon  's ribbon causes  underwire ! remove ribbon  would make difference  least mash girls together  important ! wear work  turtleneck shirt  would wear summer t-shirt  \
4, nervous ordering online  'm dd went ddd becoming pregnant  ordering kind bra annoying  figured would like wearing sports bra 's much comfy one ! also smash boobs like sports bras !
5, top great ! wear nice sweater  gym  flowy  flattering !
4, usually xs got medium expect shrink  also wanted wear tunic  long 's soft 's wonderful ! love contrasting pattern inside  really perfect price  especially trend may last long : ) 
5, bra best  waste time money buying brand   quality  effectiveness  flexibility bra provides makes easy choice
3, cups small ; smaller size comparable product 
4, like flip flops comfortable-the sole cushioned great arch support  awesome sandal  also love heel strap keeps foot  eliminates toe fatigue occurs traditional flip flops  bad part like reviewer mentioned-the toe strap uncomfortably tight ( got mult-color design 's tight well )  hope loosen time  oh also feet wet wearing might make embarrassing noise !
1, uncomfortable  bottom rides straps stay constantly adjusting
4, really liked  even though little difficult zip  maybe 's 'm bigger gal  hard time getting around holding place put zipper end  pull without zipper flying apart 
1, description says cups molded   disappointed 
2, bought 3 bras one underwire cracked within 6 month period  bra comfortable  wo buy 
4, like purchase much comfortable easy wear fits nicely
3, find pants comfortable  fun fabric sturdy beginning ball three washes  cut nice love decent-sized pockets 
2, 've worn style years heavy-chested female  appreciate properly supportive bra  time really disappointed  instead 4 hooks  closure reduced 3 hooks  feel stable\n\nthe worst part underwire popped fabric 2 wearings  want difficult  stitched  next time wore bra  underwire popped side fabric  essentially  wasted time money 
1, purchased 4 bras thoroughly disappointed  great bras support  36 g wearing bras like bra less  return 3 unworn
3, ordinarily would purchased online without trying ca find size stores  purchased ivory several weeks ago fit ok purchased two colors shipping free  fit well ! hate chance buying choice ?
2, buy bra comes black size  however  last bought lasted  several wash wears cups start losing shape  usually near middle  nipple area  every months forced buy  wish jms offered bra 's came colors sizes  worn jms many years favorites discontinued  see less less choice  disturbing simply forces buy another brand 
1, always struggled finding bra fit  wear 38-40a found regular type bra  usually wear lg bali crop top followed sizing hanes ordered med  band cup fit perfectly arm pits cut much could wear  order large coverage material seem likely would work well paying shipping makes unreasonable try next size  would probably work well center size range 
5, recently ordered upside belly 33 weeks pregnant starting extreme low back pain making everything challenging  5ft6 135 lbs size 2 prior pregnacy found size small fit well  product seems made good quality material day far  ice pack spot awesome exactly need ! also purchased full belly leggings size super comfy far  pleased purchases thought service easy fast ! !
5, purchased bandit 5 weeks pp  unfortunately using girdle results previously  within 2 weeks already lost 4 inches waistline ! wish would sooner !
3, bough size l typically wear size 10 medium  'm athletic build bubble-butt  medium fit fine except snug crotch little low-rise wanted  size large higher rise  looser longer legs  sure 'm keeping  print varies  may vertical stripes places necessarily slims 
1, never even got wear  returning promptly  washed bled terribly  obviously manufacturing set fabric correctly  disappointed pajamas  thought really cute  bad 
1, shirt smock  expected soft little cotton shirt  suppose it\ 's fault reading description carefully  also  white shirt completely see  returned mine  `` } }  { r : { id:46830320  si:1  pi:10860142  mu : '' { f7dedd4c-02d2-49ba-9553-4f9be0bdb9e5 }
1, bought recently  right  returned 
1, purchased playtex bra time purchased another playtex minimizer normal size  bra fit perfectly  bra least one band size one cup size big  bad  looked nice  return 
4, go bra  however  material particularly soft  're super sensitive fabric  right bra  like shape ( pointy )  like support  thing like hold well  've managed put fingers band goes around chest adjusting couple times  couple months  elastic band around chest shambles ( even though bras never go dryer ) bra needs replaced 
3, like take long get
1, really wanted bra work b/c homemade cutouts regular bra good ( get started right away bra arrived mail )  bandeau/wrap style work large breasts  squashes support feel pushed body bottom bra  wearing temporarily pump uncomfortable without form support  review medela easy expressions bustier  'll trying diy sports bra next 
1, pajama pattern ridiculously cute fabric comfy -- - 's also thin provides minimal warmth ; even worse  easily see one 's underwear\nthe top comes short add extra coverage lover region beyond bottom waist tush  find longer top wear cover region want wear pajamas\n\nadditionally  's way tighten waist line  elastic  bad enough even 'regularly ' built folks everyone least somewhat differing waistline -- 's even harder  naturally larger tush naturally smaller waist -- means need notably bigger pair fit tush properly  'm left ton excess fabric around waist causes kinds issues unsightly bulges long fitted shirt 
4, ordered three different brands bras time far bali wears best  definitely order 
4, bought belly bandit prior c section delivery hopes bouncing back pre-pregnancy body since 've always athletic build  size 1 pregnancy purchased xs  disappointed tried wear 4 days postpartum would even close ! even filled return slip tried 2 days later curiousity barely closed kept  sudden began shrink 2 weeks postpartum tight need  loved support provided weak core definitely think helped shrink waist dock star rating feel like need xxs one available 
3, one bras strap twisted  unable correct short cutting  since sewn way  sharp pieces \
1, bought month ago returning  almost c cup ordered b cup still loose wrinklyalso comfortable 
4, white runs small see 
5, belly band life saver far  second trimester & far belly band holding pretty well  'm hoping belly band works well last trimester wear jeans little longer instead shopping maternity pants 
4, bought hat  fits well head cute front side looks little weird slouchy  decided keep need something keep head ears warm cold mornings 
4, far saving buy new clothes small maternity slightly outgrowing current clothes size  definitely helping tight budget hopefully allow hold shopping spree !
1, bought four bras  thinking would big improvement wired ones 've wearing  well made comfortable give support stay place 
1, although bra looks pretty  uncomfortable  lace soft  scratches breast around torso   makes breasts look pointy  almost ackward looking  bra fits snug  decide purchase item  buy size bali bras  go one size  wish could send back  washed trying  try make sure like wash 
1, bought 3 bras daughter 34d  chart indicated small  come close covering  'll sending 3 back perhaps try size medium 
1, returned bras  way tight small
4, confortable  fits well wears fast  still buy hard find good fit plus size like 
3, initial reaction good - \
5, 'm using medela pump love bra  convince  gives lot flexibility check emails text  velcro super good ! tight  good
5, buster runs small buy one size bigger think  also sew add hook top break zipper  wonderful accessory  highly recommend !
3, bought liked  time elastic expand fully  poor workmanship !
2, always wash new clothes wearing  wash whites hot\nthese panties shrunk considerably 
2, 1 much hassle zip down\n2  kind difficult insert pumping accessories take out\n\ni end pumping 10-12 minutes  find worth spend minutes 
3, set comes three different colored panels  tuck inside pant prevent underwear showing  helpful  find impossible keep panel bunching  wear modesty panel top belt/panel avoid open zipper showing  's also nice set comes two sizes belt- one button jeans  hook dress pants  overall  set ok mind bunching panel able couple sheath panel avoid open zipper look 
1, bought four bras  thinking would big improvement wired ones 've wearing  well made comfortable give support stay place 
1, work pants hook right size  way priced get  returned  use hair band  couple bucks effect 
4, nice hands free read  snack fold laundry 
2, purchased several weeks ago  perfect fit 
2, 'm 32 dd 34d bought medium per size chart  band huge  even tightest hook  brand new leaves bra give virtually support  'm going return  may great larger band sizes 
4, bought bra needed something hold nursing pads night baby even born  super comfortable unlike t-back bras 've tried  u-shape back much comfortable ride 'm sleeping  tags itchy seams either  bought large x-large  34b  'm 36d  large fits great 'm hoping x-large work milk comes ( although fits )  ca speak works nursing yet 
4, usually wire free turning one favorite weekend bras 
5, looking cute tanks cover butt  stylish 
2, fabric lovely soft think would super comfy cups fit strangely  bali bras size fit great  cups seem big enough wide shaped body type  think  disappointed  going find something else exchange 
3, sweatshirt really cute need layer long sleeve tshirt underneath  inside extremely scratchy  wish inside soft sweatshirt material 
5, love every single thing trousers ! fit  length  price  material  absolutely everything  wear 10 petite ann taylor loft  size 10 fit perfectly\ni returned store buy wearing few\nmoments  hope continue see clothing quality fair price future  good job target !
1, needs padding  see nipples bra\nvery discouraging 
3, purchased large went according size chart  's little large  also medela breast pump thought would still work breast pump would purchased medium  [  ]
1, ordered xxl wanted big shrank much fit like 're large instead xxl  even dried low heat 
1, shoulder straps roll time making uncomfortable 
5, nice tank  bright colors made well long great
2, fit great  cup fabric thin  people tell 'm cold  know mean  bad nice bra otherwise  bra makers even make thin cup ? 'll never understand 
2, bra well made strong  feels wonderful skin however  cup size small  ordered 34ddd  wish would make two cup size bigger 
3, bought bra 3 weeks ago  's nice bra put blouse sweater see nipples  happy purchase !
1, runs small wire free side support uncomfortable cheaply made
1, mittens ladies department  however narrow sized correctly  small hands
1, ordered 38a 'm small 36a 's usually sold us bra tight even added extension bunched loose skin arms  's pretty design  's 
1, zipper line right  's battle zip  top  seam ripped  ended buying lasinoh version leaps bounds better quality 
2, bought two bras  one bali  bali fits perfectly  lilyette size small  usually always buy bali  surprised differences brands  measured carefully  certain size right  happy lilyette ran small 
3, bought tights wear throughout pregnancy  really useful third trimester   fall  enough spandex material cling belly hold  ended wear belly band top  defeating purpose comfy tight 
1, ordered size usually would  bra tight  usually keep bras tightest hooks  bra barely fit loosest hooks  even worse  cups cone shape instead rounded  maybe 'm weird one  cones chest ! returned immediately 
4, breathe  underwire  feels good even 18 hrs  ok design  uplift could better ( 38aaa ) prefer comfort appearance senior !
2, comfortable  good shaping  like wearing bra  support 
4, love bra  wish came colors size 
4, note : 'm pregnant  time soon  tummy looking comfy leggings would also fit  enter leggings  comfortable stylish  've worn much 've put holes  're difficult find stores  unavailable online  please restock !
5, fits well  looks cute  right trend !
4, bra fit correctly  straps great  actually serves minimizer without making wearer feel like 's whalebone corset ! beef tags hard get  ended use nail scissors front tag even could get threads without cutting bow  deal breaker annoying 
1, wearing bali bras years style awful  cups barely lined seemed like b cup c cup ordered  bad fit around  perhaps pass \
3, bra comfortablefirst day though  thin fabric middle tore right
1, comfortable spillage top  right
3, returning hat little floppy wanted lighter color  seemed fine quality price 
1, horrible shoe  incredibly tight even though sole fits perfectly  like seriously  putting big toe sleep thong part toes pulled tight 
3, thought ordered correct size chart  tight around band rolled  return  might ok larger size 
4, finding jeans fit well tough ! pleasantly surprised well pair fits  especially hips waist  stretch great - oh goodness - soft ! really like wash 
5, bought 4 days post-partum bc wanted sure measurements \
4, like flip flops comfortable-the sole cushioned great arch support  awesome sandal  also love heel strap keeps foot  eliminates toe fatigue occurs traditional flip flops  bad part like reviewer mentioned-the toe strap uncomfortably tight ( got mult-color design 's tight well )  hope loosen time  oh also feet wet wearing might make embarrassing noise !
3, soft & comfy  slightly padded  ( little revealing 's cold ) straps stay placethe bottom band loose & supportive enough  though overall seems right size  perhaps better smaller size 
3, got two ; one comfortable part  though back rides  like wear back bras pretty low adjustable straps would help  even somewhat supportive  stretchy leisure-type bras\n\ni like double-fabric  's quite \
5, good  thick  quality material ! comfortable pregnancy post pregnancy ! awesome price !
2, liked design fabric bra  gave pointy shape prefer rounded shape  look good 
1, bought 2 bras seams cups came apart\nthis happened within first month wearing  thought would last longer month   
5, like med xxl super thin material
2, liked look shoes  look nice others   put  left house  went run errands  10 minutes walking  left blister top feet  instantly popped  basically tore skin top foot  continued rub  slide feet back shoe carefully walk  finishing errands  bad  really considered walking nearby payless shoe store get pair cheap flip flops  feet blistered days later scabbed  able wear shoes since  'm hoping maybe wear around house thick pair socks stretch little  know help  dont feel shoes tight   part caused blisters bottom leather strap  closest ankle  buckle 
5, wish would purchased sooner  waited week figure needed ! exclusive pumper worth money  bra allows truly \
5, swear product ! used twice two different pregnancies amazing results times ! wore 8 weeks times  day night ! two photos  one 36 weeks preggo 8 weeks postpartum  love product !
3, purchased 3 highly recommended ! arrived good time  tried one fit great-so washed  come find marked size large two must mis sized wrong smaller one  like order line cheaper store sizes arent consistent need try store  disappointed 
1, bought 'm slim girl  could even get  returned immediately legitimately think labeled incorrectly 
3, adorable  notably shrank washing  really wear anymore 
4, bought bra wear time 
3, great make waist pants  capris  jeans  etc  wider ready maternities  makes budget go lot farther  feel better   cloth attach belt waste gets bunched ( gave 3 stars )  belt long tops works great ! stretches wardrobe still wear many pre-maternities !
2, bra great support lift  however  makes pointy ! prefer rounded shape  also  lace scratchy ( painfully )  bra lined cold breeze ! ( mention embarrassing show-through factor  ) wish bali lined put petals  lastly  bra seem run smaller bali styles  normally wear 32c bali bras  one 'm finding wish ordered 
1, returned bra right away clasp hard close  came apart worn bra three times  would never recommend anyone 
1, absolutely support dd  much bouncing  going back wire bras 
2, even sure wear came directions  'm pretty sure backwards  inside  upside  matter anyway wore  working  feel much support  8 months pregnant bought got s/m based reviews  tight ( wish sort measurements know one buy )  pearls nice used separately back  spent extra money buy supportive band supports top tummy well 
5, leggings best ! sheer still breathable  soft  find lot panels maternity pants itchy  itchy  could live leggings ! : )
3, must fabric broad strap bras look like cheap upholstered furniture ? one get plain  unremarkable fabric narrow strap bras 
5, leggings amazing ! comfortable  dark  feel expensive  definitely keeping post-baby  thick enough ca see panty-lines anything like  would still recommend wearing tunic top covers buttocks curvy girl like  fit bit long 5 ' 1 expected  matter though since leggings  fit height pretty well 
3, 34ddd always lookout comfortable  supportive bra without underwires  bra fairly supportive felt like held well  generally comfortable  although stays sides poke may problem shorter women  disappointment cups means separating  larger ladies know means - uniboob  back drawing board 
